,date,prices,polarity
575,2023-06-19,26851.029296875,0.053018867924528305
576,2023-06-20,28327.48828125,0.07745098039215687
577,2023-06-21,30027.296875,0.11428571428571428
578,2023-06-22,29912.28125,0.05566037735849057
579,2023-06-23,30695.46875,0.06448979591836734
580,2023-06-24,30548.6953125,0.07
581,2023-06-25,30480.26171875,0.11499999999999999
582,2023-06-26,30271.130859375,0.0542
583,2023-06-27,30688.1640625,0.0728
584,2023-06-28,30086.24609375,0.06380952380952382
585,2023-06-29,30445.3515625,0.07549019607843137
586,2023-06-30,30477.251953125,0.05274193548387096
587,2023-07-01,30590.078125,0.1391666666666667
588,2023-07-02,30620.76953125,0.042
589,2023-07-03,31156.439453125,0.05806451612903226
590,2023-07-04,30777.58203125,0.04732142857142857
591,2023-07-05,30514.166015625,0.07945945945945945
592,2023-07-06,29909.337890625,0.08142857142857143
593,2023-07-07,30342.265625,0.17558823529411763
594,2023-07-08,30292.541015625,0.1388888888888889
595,2023-07-09,30171.234375,0.06625
596,2023-07-10,30414.470703125,0.055820895522388066
597,2023-07-11,30620.951171875,0.024
598,2023-07-12,30391.646484375,0.06546666666666667
599,2023-07-13,31476.048828125,0.05675675675675676
600,2023-07-14,30334.068359375,0.09480519480519481
601,2023-07-15,30295.806640625,0.08652173913043479
602,2023-07-16,30249.1328125,0.06071428571428572
603,2023-07-17,30145.888671875,0.048032786885245905
604,2023-07-18,29856.5625,0.06345454545454544
605,2023-07-19,29913.923828125,0.06999999999999999
606,2023-07-20,29792.015625,0.0780701754385965
607,2023-07-21,29908.744140625,0.11151515151515153
608,2023-07-22,29771.802734375,-0.007499999999999999
609,2023-07-23,30084.5390625,0.018823529411764708
610,2023-07-24,29176.916015625,0.059687500000000004
611,2023-07-25,29227.390625,0.07500000000000001
612,2023-07-26,29354.97265625,0.0769811320754717
613,2023-07-27,29210.689453125,0.12576271186440677
614,2023-07-28,29319.24609375,0.03773584905660377
615,2023-07-29,29356.91796875,0.038125
616,2023-07-30,29275.30859375,0.042499999999999996
617,2023-07-31,29230.111328125,0.05370967741935484
618,2023-08-01,29675.732421875,0.0431578947368421
619,2023-08-02,29151.958984375,0.07868852459016393
620,2023-08-03,29178.6796875,-0.0003030303030303041
621,2023-08-04,29074.091796875,0.053703703703703705
622,2023-08-05,29042.126953125,0.029375
623,2023-08-06,29041.85546875,0.07588235294117647
624,2023-08-07,29180.578125,0.10462962962962964
625,2023-08-08,29765.4921875,0.08018181818181819
626,2023-08-09,29561.494140625,0.07260273972602739
627,2023-08-10,29429.591796875,0.04783333333333333
628,2023-08-11,29397.71484375,0.07214285714285715
629,2023-08-12,29415.96484375,-0.076
630,2023-08-13,29282.9140625,0.11473684210526316
631,2023-08-14,29408.443359375,0.06614035087719299
632,2023-08-15,29170.34765625,0.07821428571428571
633,2023-08-16,28701.779296875,0.06430555555555556
634,2023-08-17,26664.55078125,0.03130434782608696
635,2023-08-18,26049.556640625,0.07777777777777778
636,2023-08-19,26096.205078125,-0.030476190476190476
637,2023-08-20,26189.583984375,0.06823529411764706
638,2023-08-21,26124.140625,0.0042592592592592595
639,2023-08-22,26031.65625,0.02734375
640,2023-08-23,26431.640625,0.07061538461538461
641,2023-08-24,26162.373046875,0.08394366197183098
642,2023-08-25,26047.66796875,0.07581818181818181
643,2023-08-26,26008.462890625,0.055499999999999994
644,2023-08-27,26089.693359375,0.09444444444444444
645,2023-08-28,26106.150390625,0.05132075471698114
646,2023-08-29,27727.392578125,0.0790625
647,2023-08-30,27297.265625,0.02618181818181818
648,2023-08-31,25931.47265625,0.04689655172413793
649,2023-09-01,25800.724609375,0.07796296296296296
650,2023-09-02,25868.798828125,0.014545454545454544
651,2023-09-03,25969.56640625,0.1075
652,2023-09-04,25812.416015625,0.07965517241379311
653,2023-09-05,25779.982421875,0.04967213114754099
654,2023-09-06,25753.236328125,0.07869565217391304
655,2023-09-07,26240.1953125,0.06952380952380952
656,2023-09-08,25905.654296875,0.07933333333333333
657,2023-09-09,25895.677734375,0.030909090909090907
658,2023-09-10,25832.2265625,-0.009375000000000001
659,2023-09-11,25162.654296875,0.07948275862068967
660,2023-09-12,25833.34375,0.07333333333333333
661,2023-09-13,26228.32421875,0.06861538461538462
662,2023-09-14,26539.673828125,0.06323529411764706
663,2023-09-15,26608.693359375,0.056805555555555554
664,2023-09-16,26568.28125,0.0638095238095238
665,2023-09-17,26534.1875,0.07368421052631578
666,2023-09-18,26754.28125,0.04474576271186441
667,2023-09-19,27211.1171875,0.11703125
668,2023-09-20,27132.0078125,0.07898550724637682
669,2023-09-21,26567.6328125,0.08428571428571428
670,2023-09-22,26579.568359375,0.09188679245283018
671,2023-09-23,26579.390625,0.01782608695652174
672,2023-09-24,26256.826171875,0.00956521739130435
673,2023-09-25,26298.48046875,0.046557377049180323
674,2023-09-26,26217.25,0.10787878787878788
675,2023-09-27,26352.716796875,0.1034375
676,2023-09-28,27021.546875,0.04793103448275862
677,2023-09-29,26911.720703125,0.051481481481481475
678,2023-09-30,26967.916015625,0.04105263157894737
679,2023-10-01,27983.75,0.09894736842105263
680,2023-10-02,27530.78515625,0.06720588235294118
681,2023-10-03,27429.978515625,0.04692307692307692
682,2023-10-04,27799.39453125,0.07114754098360655
683,2023-10-05,27415.912109375,0.05174603174603174
684,2023-10-06,27946.59765625,0.041186440677966105
685,2023-10-07,27968.83984375,0.03882352941176471
686,2023-10-08,27935.08984375,0.08
687,2023-10-09,27583.677734375,0.044199999999999996
688,2023-10-10,27391.01953125,0.03471428571428572
689,2023-10-11,26873.3203125,0.07971428571428571
690,2023-10-12,26756.798828125,0.0735820895522388
691,2023-10-13,26862.375,0.0465
692,2023-10-14,26861.70703125,0.07941176470588236
693,2023-10-15,27159.65234375,0.1390909090909091
694,2023-10-16,28519.466796875,0.03944444444444445
695,2023-10-17,28415.748046875,0.02671232876712329
696,2023-10-18,28328.341796875,0.034833333333333334
697,2023-10-19,28719.806640625,0.0763235294117647
698,2023-10-20,29682.94921875,0.05290322580645162
699,2023-10-21,29918.412109375,0.007857142857142856
700,2023-10-22,29993.896484375,0.13214285714285715
701,2023-10-23,33086.234375,0.035555555555555556
702,2023-10-24,33901.52734375,0.07914285714285714
703,2023-10-25,34502.8203125,0.0391025641025641
704,2023-10-26,34156.6484375,0.03951612903225807
705,2023-10-27,33909.80078125,0.06597014925373135
706,2023-10-28,34089.57421875,0.13
707,2023-10-29,34538.48046875,0.078125
708,2023-10-30,34502.36328125,0.05984375
709,2023-10-31,34667.78125,0.07853333333333333
710,2023-11-01,35437.25390625,0.0777027027027027
711,2023-11-02,34938.2421875,0.09632911392405064
712,2023-11-03,34732.32421875,0.06535714285714285
713,2023-11-04,35082.1953125,0.051875000000000004
714,2023-11-05,35049.35546875,0.164375
715,2023-11-06,35037.37109375,0.06842105263157895
716,2023-11-07,35443.5625,0.07109375
717,2023-11-08,35655.27734375,0.04746478873239437
718,2023-11-09,36693.125,0.06474358974358974
719,2023-11-10,37313.96875,0.055492957746478874
720,2023-11-11,37138.05078125,0.02307692307692307
721,2023-11-12,37054.51953125,0.03294117647058823
722,2023-11-13,36502.35546875,0.054603174603174605
723,2023-11-14,35537.640625,0.06615384615384615
724,2023-11-15,37880.58203125,0.06207792207792208
725,2023-11-16,36154.76953125,0.02621212121212121
726,2023-11-17,36596.68359375,0.04746031746031746
727,2023-11-18,36585.703125,0.0007692307692307699
728,2023-11-19,37386.546875,0.045294117647058825
729,2023-11-20,37476.95703125,0.05149253731343284
730,2023-11-21,35813.8125,0.03421875
731,2023-11-22,37432.33984375,0.06185714285714286
732,2023-11-23,37289.62109375,0.07306451612903227
733,2023-11-24,37720.28125,0.04746268656716418
734,2023-11-25,37796.79296875,0.10400000000000001
735,2023-11-26,37479.12109375,0.126875
736,2023-11-27,37254.16796875,0.0453030303030303
737,2023-11-28,37831.0859375,0.08184615384615385
738,2023-11-29,37858.4921875,0.035921052631578944
739,2023-11-30,37712.74609375,0.09478260869565218
740,2023-12-01,38688.75,0.09031746031746031
741,2023-12-02,39476.33203125,-0.010952380952380951
742,2023-12-03,39978.390625,0.037083333333333336
743,2023-12-04,41980.09765625,0.06144736842105263
744,2023-12-05,44080.6484375,0.06451612903225806
745,2023-12-06,43746.4453125,0.08285714285714285
746,2023-12-07,43292.6640625,0.08014492753623188
747,2023-12-08,44166.6015625,0.041428571428571426
748,2023-12-09,43725.984375,0.095
749,2023-12-10,43779.69921875,0.0038461538461538455
750,2023-12-11,41243.83203125,0.03402985074626865
751,2023-12-12,41450.22265625,0.0496875
752,2023-12-13,42890.7421875,0.0681578947368421
753,2023-12-14,43023.97265625,0.052105263157894745
754,2023-12-15,41929.7578125,0.0228125
755,2023-12-16,42240.1171875,0.0024999999999999953
756,2023-12-17,41364.6640625,0.10318181818181818
757,2023-12-18,42623.5390625,0.08885245901639344
